Id,Name,Image_url,Tutorial_url,Description,Type,Level1,Level2
471,使用 ggiraph 绘制交互式图,https://raw.githubusercontent.com/ZhengTiger/Bizard/refs/heads/main/images/gallery/Interactivity_plot11.png,https://openbiox.github.io/Bizard/zh/Animation/Interactivity.html#%E6%B7%BB%E5%8A%A0css,突出显示某条曲线,交互式图表,BASICS,Animation
472,共线性图,https://openbiox.github.io/Bizard/images/Omics/Collinearity_fig1.png,https://openbiox.github.io/Bizard/zh/Omics/CollinearityPlot.html#%E5%9F%BA%E7%A1%80%E7%BB%98%E5%9B%BE,可以使用 RIdeogram 包中提供的 ideogram 函数绘制共线性图,共线性图,OMICS,CollinearityPlot
473,共线性图,https://openbiox.github.io/Bizard/images/Omics/Collinearity_fig2.jpg,https://openbiox.github.io/Bizard/zh/Omics/CollinearityPlot.html#%E4%BF%AE%E6%94%B9%E9%A2%9C%E8%89%B2,如果您想对修改绘图的颜色，只需修改 karyotype 和 overlaid 表格中的颜色列,共线性图,OMICS,CollinearityPlot
474,基因结构图,https://openbiox.github.io/Bizard/Omics/GeneStructurePlot_files/figure-html/fig-1.1BasicPlot-1.png,https://openbiox.github.io/Bizard/zh/Omics/GeneStructurePlot.html#fig-1.1BasicPlot,绘制一连串的基因相对位置,基因结构图,OMICS,GeneStructurePlot
475,基因结构图,https://openbiox.github.io/Bizard/Omics/GeneStructurePlot_files/figure-html/fig-1.2GeneGroup-1.png,https://openbiox.github.io/Bizard/zh/Omics/GeneStructurePlot.html#fig-1.2GeneGroup,绘制一组基因,基因结构图,OMICS,GeneStructurePlot
476,基因结构图,https://openbiox.github.io/Bizard/Omics/GeneStructurePlot_files/figure-html/fig-1.3SubStructure-1.png,https://openbiox.github.io/Bizard/zh/Omics/GeneStructurePlot.html#fig-1.3SubStructure,绘制基因子结构,基因结构图,OMICS,GeneStructurePlot
477,基因结构图,https://openbiox.github.io/Bizard/Omics/GeneStructurePlot_files/figure-html/fig-1.4GeneLabel-1.png,https://openbiox.github.io/Bizard/zh/Omics/GeneStructurePlot.html#fig-1.4GeneLabel,绘制基因标记点,基因结构图,OMICS,GeneStructurePlot
478,基因结构图,https://openbiox.github.io/Bizard/Omics/GeneStructurePlot_files/figure-html/fig-1.5ggtree-1.png,https://openbiox.github.io/Bizard/zh/Omics/GeneStructurePlot.html#fig-1.5ggtree,与进化树和作图,基因结构图,OMICS,GeneStructurePlot
479,美化基因结构图,https://openbiox.github.io/Bizard/Omics/GeneStructurePlot_files/figure-html/fig-2.1theme_genes-1.png,https://openbiox.github.io/Bizard/zh/Omics/GeneStructurePlot.html#fig-2.1theme_genes,在gggenes中，有一个名为theme_genes的图像主题，非常适合用于绘制基因结构,基因结构图,OMICS,GeneStructurePlot
480,美化基因结构图,https://openbiox.github.io/Bizard/Omics/GeneStructurePlot_files/figure-html/fig-2.2.1Color1-1.png,https://openbiox.github.io/Bizard/zh/Omics/GeneStructurePlot.html#modify-color,对不同的基因添加颜色,基因结构图,OMICS,GeneStructurePlot
481,美化基因结构图,https://openbiox.github.io/Bizard/Omics/GeneStructurePlot_files/figure-html/fig-2.2.2Color-1.png,https://openbiox.github.io/Bizard/zh/Omics/GeneStructurePlot.html#fig-2.2.2Color,更换配色方案可以使用调色板或者手动设置,基因结构图,OMICS,GeneStructurePlot
482,美化基因结构图,https://openbiox.github.io/Bizard/Omics/GeneStructurePlot_files/figure-html/fig-2.2.3Color-1.png,https://openbiox.github.io/Bizard/zh/Omics/GeneStructurePlot.html#fig-2.2.3Color,自定义配色,基因结构图,OMICS,GeneStructurePlot
483,美化基因结构图,https://openbiox.github.io/Bizard/Omics/GeneStructurePlot_files/figure-html/fig-2.3Label-1.png,https://openbiox.github.io/Bizard/zh/Omics/GeneStructurePlot.html#fig-2.3Label,为基因添加标签,基因结构图,OMICS,GeneStructurePlot
484,美化基因结构图,https://openbiox.github.io/Bizard/Omics/GeneStructurePlot_files/figure-html/fig-2.4arrow-1.png,https://openbiox.github.io/Bizard/zh/Omics/GeneStructurePlot.html#fig-2.4arrow,修改基因箭头形状,基因结构图,OMICS,GeneStructurePlot
485,美化基因结构图,https://openbiox.github.io/Bizard/Omics/GeneStructurePlot_files/figure-html/fig-2.5forward-1.png,https://openbiox.github.io/Bizard/zh/Omics/GeneStructurePlot.html#fig-2.5forward,修改基因的方向,基因结构图,OMICS,GeneStructurePlot
486,使用 qqman 包绘制曼哈顿图,https://openbiox.github.io/Bizard/Omics/ManhattanPlot_files/figure-html/fig-1.1Basicmanhattan-1.png,https://openbiox.github.io/Bizard/zh/Omics/ManhattanPlot.html#fig-1.1Basicmanhattan,基础曼哈顿图使用 qqman 包,曼哈顿图,OMICS,ManhattanPlot
487,使用 qqman 包绘制曼哈顿图,https://openbiox.github.io/Bizard/Omics/ManhattanPlot_files/figure-html/fig-1.2Color-1.png,https://openbiox.github.io/Bizard/zh/Omics/ManhattanPlot.html#fig-1.2Color,manhattan 中染色体的颜色可以通过 col 参数修改,曼哈顿图,OMICS,ManhattanPlot
488,使用 qqman 包绘制曼哈顿图,https://openbiox.github.io/Bizard/Omics/ManhattanPlot_files/figure-html/fig-1.3Highlight-1.png,https://openbiox.github.io/Bizard/zh/Omics/ManhattanPlot.html#fig-1.3Highlight,对特定 SNPs 进行高亮显示,曼哈顿图,OMICS,ManhattanPlot
489,使用 qqman 包绘制曼哈顿图,https://openbiox.github.io/Bizard/Omics/ManhattanPlot_files/figure-html/fig-1.4annotatePval-1.png,https://openbiox.github.io/Bizard/zh/Omics/ManhattanPlot.html#fig-1.4annotatePval,标注高于阈值的 SNPs,曼哈顿图,OMICS,ManhattanPlot
490,使用 ggplot2 包绘制曼哈顿图,https://openbiox.github.io/Bizard/Omics/ManhattanPlot_files/figure-html/fig-2.1ggplot2-1.png,https://openbiox.github.io/Bizard/zh/Omics/ManhattanPlot.html#fig-2.1ggplot2,基础曼哈顿图使用 ggplot2 包,曼哈顿图,OMICS,ManhattanPlot
491,使用 ggplot3 包绘制曼哈顿图,https://openbiox.github.io/Bizard/Omics/ManhattanPlot_files/figure-html/fig-2.2Color-1.png,https://openbiox.github.io/Bizard/zh/Omics/ManhattanPlot.html#fig-2.2Color,ggplot2 修改颜色,曼哈顿图,OMICS,ManhattanPlot
492,使用 ggplot4 包绘制曼哈顿图,https://openbiox.github.io/Bizard/Omics/ManhattanPlot_files/figure-html/fig-2.3Highlight-1.png,https://openbiox.github.io/Bizard/zh/Omics/ManhattanPlot.html#fig-2.3Highlight,高亮或标记 SNPs,曼哈顿图,OMICS,ManhattanPlot
493,使用 ggplot5 包绘制曼哈顿图,https://openbiox.github.io/Bizard/Omics/ManhattanPlot_files/figure-html/fig-2.4double-1.png,https://openbiox.github.io/Bizard/zh/Omics/ManhattanPlot.html#fig-2.4double,双向曼哈顿图,曼哈顿图,OMICS,ManhattanPlot
494,基础多组火山图,https://openbiox.github.io/Bizard/Omics/MultiVolcanoPlot_files/figure-html/fig-1.1BasicPlot-1.png,https://openbiox.github.io/Bizard/zh/Omics/MultiVolcanoPlot.html#fig-1.1BasicPlot,可以使用 scRNAtoolVis 包中提供的 jjVolcano 函数绘制多组火山图,多组火山图,OMICS,MultiVolcanoPlot
495,基础多组火山图,https://openbiox.github.io/Bizard/Omics/MultiVolcanoPlot_files/figure-html/fig-1.2myMarkers-1.png,https://openbiox.github.io/Bizard/zh/Omics/MultiVolcanoPlot.html#fig-1.2myMarkers,"设置参数 myMarkers = c('PPBP', 'PF4')",多组火山图,OMICS,MultiVolcanoPlot
496,基础多组火山图,https://openbiox.github.io/Bizard/Omics/MultiVolcanoPlot_files/figure-html/fig-1.3log2FC.cutoff-1.png,https://openbiox.github.io/Bizard/zh/Omics/MultiVolcanoPlot.html#fig-1.3log2FC.cutoff,关键参数：log2FC.cutoff,多组火山图,OMICS,MultiVolcanoPlot
497,基础多组火山图,https://openbiox.github.io/Bizard/Omics/MultiVolcanoPlot_files/figure-html/fig-1.4col.type-1.png,https://openbiox.github.io/Bizard/zh/Omics/MultiVolcanoPlot.html#fig-1.4col.type,关键参数：col.type,多组火山图,OMICS,MultiVolcanoPlot
498,旋转多组火山图方向,https://openbiox.github.io/Bizard/Omics/MultiVolcanoPlot_files/figure-html/fig-2.1flip-1.png,https://openbiox.github.io/Bizard/zh/Omics/MultiVolcanoPlot.html#fig-2.1flip,使用 jjVolcano 函数中的 flip 参数可以旋转热图的方向,多组火山图,OMICS,MultiVolcanoPlot
499,极坐标多组火山图,https://openbiox.github.io/Bizard/Omics/MultiVolcanoPlot_files/figure-html/fig-3.1polar-1.png,https://openbiox.github.io/Bizard/zh/Omics/MultiVolcanoPlot.html#fig-3.1polar,通过设置参数 polar = T 将多组火山图转换为极坐标,多组火山图,OMICS,MultiVolcanoPlot
500,构建网络图,https://openbiox.github.io/Bizard/Omics/NetworkPlot_files/figure-html/fig1.1BasicNetwork-1.png,https://openbiox.github.io/Bizard/zh/Omics/NetworkPlot.html#%E6%9E%84%E5%BB%BA%E7%BD%91%E7%BB%9C,简单多组学网络：包含微生物组，代谢组，转录组等信息,网络图,OMICS,NetworkPlot
501,添加注释到网络图,https://openbiox.github.io/Bizard/Omics/NetworkPlot_files/figure-html/fig1.2Annotation-1.png,https://openbiox.github.io/Bizard/zh/Omics/NetworkPlot.html#%E6%B7%BB%E5%8A%A0-annotation,添加注释到网络图使用 c_net_set(),网络图,OMICS,NetworkPlot
502,筛选子网络,https://openbiox.github.io/Bizard/Omics/NetworkPlot_files/figure-html/fig1.3SubNetwork-1.png,https://openbiox.github.io/Bizard/zh/Omics/NetworkPlot.html#%E7%AD%9B%E9%80%89%E5%AD%90%E7%BD%91%E7%BB%9C,筛选子网络使用 c_net_filter(),网络图,OMICS,NetworkPlot
503,合并网络,https://openbiox.github.io/Bizard/Omics/NetworkPlot_files/figure-html/fig1.4MergeNetwork1-1.png,https://openbiox.github.io/Bizard/zh/Omics/NetworkPlot.html#%E5%90%88%E5%B9%B6%E7%BD%91%E7%BB%9C,网络1,网络图,OMICS,NetworkPlot
504,合并网络,https://openbiox.github.io/Bizard/Omics/NetworkPlot_files/figure-html/fig1.4MergeNetwork2-1.png,https://openbiox.github.io/Bizard/zh/Omics/NetworkPlot.html#%E5%90%88%E5%B9%B6%E7%BD%91%E7%BB%9C,网络2,网络图,OMICS,NetworkPlot
505,合并网络,https://openbiox.github.io/Bizard/Omics/NetworkPlot_files/figure-html/fig1.4MergeNetwork3-1.png,https://openbiox.github.io/Bizard/zh/Omics/NetworkPlot.html#%E5%90%88%E5%B9%B6%E7%BD%91%E7%BB%9C,合并网络使用 c_net_union(),网络图,OMICS,NetworkPlot
506,桑基图,https://openbiox.github.io/Bizard/Omics/SankeyBubblePlot_files/figure-html/fig-1.1Sankey-1.png,https://openbiox.github.io/Bizard/zh/Omics/SankeyBubblePlot.html#fig-1.1Sankey,桑基图,组合桑基气泡图,OMICS,SankeyBubblePlot
507,气泡图,https://openbiox.github.io/Bizard/Omics/SankeyBubblePlot_files/figure-html/fig-2.1Bubble-1.png,https://openbiox.github.io/Bizard/zh/Omics/SankeyBubblePlot.html#fig-2.1Bubble,气泡图,组合桑基气泡图,OMICS,SankeyBubblePlot
508,桑基气泡图,https://openbiox.github.io/Bizard/Omics/SankeyBubblePlot_files/figure-html/fig-3.1Combine-1.png,https://openbiox.github.io/Bizard/zh/Omics/SankeyBubblePlot.html#fig-3.1Combine,组合桑基气泡图,组合桑基气泡图,OMICS,SankeyBubblePlot
509,基础火山图,https://openbiox.github.io/Bizard/Omics/VolcanoPlot_files/figure-html/fig-1.1BasicVolcano-1.png,https://openbiox.github.io/Bizard/zh/Omics/VolcanoPlot.html#fig-1.1BasicVolcano,绘制基础火山图,火山图,OMICS,VolcanoPlot
510,带标签火山图,https://openbiox.github.io/Bizard/Omics/VolcanoPlot_files/figure-html/fig-1.1LabelVolcano-1.png,https://openbiox.github.io/Bizard/zh/Omics/VolcanoPlot.html#fig-1.1LabelVolcano,添加标签到火山图,火山图,OMICS,VolcanoPlot
511,染色体图,https://openbiox.github.io/Bizard/images/Omics/ChromosomePlot_fig1.png,https://openbiox.github.io/Bizard/zh/Omics/ChromosomePlot.html#fig-1BasicChromosomePlot,基础染色体图,染色体图,OMICS,ChromosomePlot
512,染色体图,https://openbiox.github.io/Bizard/images/Omics/ChromosomePlot_fig2.png,https://openbiox.github.io/Bizard/zh/Omics/ChromosomePlot.html#fig-1HeatmapChromosomePlot,包含热图的染色体图,染色体图,OMICS,ChromosomePlot
513,染色体图,https://openbiox.github.io/Bizard/images/Omics/ChromosomePlot_fig3.png,https://openbiox.github.io/Bizard/zh/Omics/ChromosomePlot.html#fig-1LabelChromosomePlot,轨迹标签染色体图,染色体图,OMICS,ChromosomePlot
514,染色体图,https://openbiox.github.io/Bizard/images/Omics/ChromosomePlot_fig4.png,https://openbiox.github.io/Bizard/zh/Omics/ChromosomePlot.html#fig-1Both,同时绘制热图与轨迹标签的染色体图,染色体图,OMICS,ChromosomePlot
515,染色体图,https://openbiox.github.io/Bizard/images/Omics/ChromosomePlot_fig5.png,https://openbiox.github.io/Bizard/zh/Omics/ChromosomePlot.html#%E8%87%AA%E5%AE%9A%E4%B9%89%E7%83%AD%E5%9B%BE%E9%A2%9C%E8%89%B2,自定义热图颜色的染色体图,染色体图,OMICS,ChromosomePlot
516,染色体图,https://openbiox.github.io/Bizard/images/Omics/ChromosomePlot_fig6.png,https://openbiox.github.io/Bizard/zh/Omics/ChromosomePlot.html#fig-6,不含着丝粒信息的染色体图,染色体图,OMICS,ChromosomePlot
517,染色体图,https://openbiox.github.io/Bizard/images/Omics/ChromosomePlot_fig7-1.png,https://openbiox.github.io/Bizard/zh/Omics/ChromosomePlot.html#fig-7-1,仅使用部分染色体时的宽度设置 (修改前),染色体图,OMICS,ChromosomePlot
518,染色体图,https://openbiox.github.io/Bizard/images/Omics/ChromosomePlot_fig7-2.png,https://openbiox.github.io/Bizard/zh/Omics/ChromosomePlot.html#fig-7-2,仅使用部分染色体时的宽度设置 (修改后),染色体图,OMICS,ChromosomePlot
519,染色体图,https://openbiox.github.io/Bizard/images/Omics/ChromosomePlot_fig8.png,https://openbiox.github.io/Bizard/zh/Omics/ChromosomePlot.html#fig-8,调整图例位置的染色体图,染色体图,OMICS,ChromosomePlot
520,染色体图,https://openbiox.github.io/Bizard/images/Omics/ChromosomePlot_fig9-1.png,https://openbiox.github.io/Bizard/zh/Omics/ChromosomePlot.html#fig-9-1,热图标签染色体图,染色体图,OMICS,ChromosomePlot
521,染色体图,https://openbiox.github.io/Bizard/images/Omics/ChromosomePlot_fig9-2.png,https://openbiox.github.io/Bizard/zh/Omics/ChromosomePlot.html#fig-9-2,单条折线标签染色体图,染色体图,OMICS,ChromosomePlot
522,染色体图,https://openbiox.github.io/Bizard/images/Omics/ChromosomePlot_fig9-3.png,https://openbiox.github.io/Bizard/zh/Omics/ChromosomePlot.html#fig-9-3,双条折线标签染色体图,染色体图,OMICS,ChromosomePlot
523,染色体图,https://openbiox.github.io/Bizard/images/Omics/ChromosomePlot_fig9-4.png,https://openbiox.github.io/Bizard/zh/Omics/ChromosomePlot.html#fig-9-4,单个多边形标签染色体图,染色体图,OMICS,ChromosomePlot
524,染色体图,https://openbiox.github.io/Bizard/images/Omics/ChromosomePlot_fig9-5.png,https://openbiox.github.io/Bizard/zh/Omics/ChromosomePlot.html#fig-9-5,双多边形标签染色体图,染色体图,OMICS,ChromosomePlot
525,人口图,https://openbiox.github.io/Bizard/Omics/PopulationMapPlot_files/figure-html/fig-1BasicPopulationMapPlot1-1.png,https://openbiox.github.io/Bizard/zh/Omics/PopulationMapPlot.html#fig-1BasicPopulationMapPlot1,全球疾病发病率分布基础地图,人口图,OMICS,PopulationMapPlot
526,人口图,https://openbiox.github.io/Bizard/Omics/PopulationMapPlot_files/figure-html/fig-1BasicPopulationMapPlot2-1.png,https://openbiox.github.io/Bizard/zh/Omics/PopulationMapPlot.html#fig-1BasicPopulationMapPlot2,定制化流行病学地图,人口图,OMICS,PopulationMapPlot
527,人口图,https://openbiox.github.io/Bizard/images/Omics/PopulationMapPlot_fig2.png,https://openbiox.github.io/Bizard/zh/Omics/PopulationMapPlot.html#fig-1AdvancedPopulationMapPlot1,疾病发病率的高级空间分布,人口图,OMICS,PopulationMapPlot
528,共线性块图,https://openbiox.github.io/Bizard/Omics/SyntenyBlocksPlot_files/figure-html/fig-1.1AdjustOrder1-1.png,https://openbiox.github.io/Bizard/zh/Omics/SyntenyBlocksPlot.html#fig-1.1AdjustOrder1,使用 plot_maps() 创建标记数据的基本点阵图,共线性块图,OMICS,SyntenyBlocksPlot
529,共线性块图,https://openbiox.github.io/Bizard/Omics/SyntenyBlocksPlot_files/figure-html/fig-1.2AdjustOrder2-1.png,https://openbiox.github.io/Bizard/zh/Omics/SyntenyBlocksPlot.html#fig-1.2AdjustOrder2,调整图谱顺序,共线性块图,OMICS,SyntenyBlocksPlot
530,共线性块图,https://openbiox.github.io/Bizard/Omics/SyntenyBlocksPlot_files/figure-html/fig-2.1BestParameter-1.png,https://openbiox.github.io/Bizard/zh/Omics/SyntenyBlocksPlot.html#fig-2.1BestParameter,确定最佳翻转参数,共线性块图,OMICS,SyntenyBlocksPlot
531,共线性块图,https://openbiox.github.io/Bizard/Omics/SyntenyBlocksPlot_files/figure-html/fig-3.1SyntenyBlocks1-1.png,https://openbiox.github.io/Bizard/zh/Omics/SyntenyBlocksPlot.html#fig-3.1SyntenyBlocks1-1,识别同源区块,共线性块图,OMICS,SyntenyBlocksPlot
532,共线性块图,https://openbiox.github.io/Bizard/Omics/SyntenyBlocksPlot_files/figure-html/fig-3.1SyntenyBlocks1-2.png,https://openbiox.github.io/Bizard/zh/Omics/SyntenyBlocksPlot.html#fig-3.1SyntenyBlocks1-2,识别同源区块,共线性块图,OMICS,SyntenyBlocksPlot
533,共线性块图,https://openbiox.github.io/Bizard/Omics/SyntenyBlocksPlot_files/figure-html/fig-3.1SyntenyBlocks1-3.png,https://openbiox.github.io/Bizard/zh/Omics/SyntenyBlocksPlot.html#fig-3.1SyntenyBlocks1-3,识别同源区块,共线性块图,OMICS,SyntenyBlocksPlot
534,共线性块图,https://openbiox.github.io/Bizard/Omics/SyntenyBlocksPlot_files/figure-html/fig-3.2SyntenyBlocks2-1.png,https://openbiox.github.io/Bizard/zh/Omics/SyntenyBlocksPlot.html#fig-3.2SyntenyBlocks2,绘制出图块的方向,共线性块图,OMICS,SyntenyBlocksPlot
535,KEGG 通路图,https://openbiox.github.io/Bizard/images/Omics/KeggPathwayPlot_fig1-1.png,https://openbiox.github.io/Bizard/zh/Omics/KeggPathwayPlot.html#fig-1-1,当设置 kegg.native = TRUE 时，输出的通路图是基于原始 KEGG 视图绘制的,KEGG 通路图,OMICS,KEGGPathwayPlot
536,KEGG 通路图,https://openbiox.github.io/Bizard/images/Omics/KeggPathwayPlot_fig1-2.png,https://openbiox.github.io/Bizard/zh/Omics/KeggPathwayPlot.html#fig-1-2,KEGG 官网的 Cell cycle 的通路图,KEGG 通路图,OMICS,KEGGPathwayPlot
537,KEGG 通路图,https://openbiox.github.io/Bizard/images/Omics/KeggPathwayPlot_fig1-3.png,https://openbiox.github.io/Bizard/zh/Omics/KeggPathwayPlot.html#fig-1-3,使用 Graphviz 输出的图（kegg.native = FALSE）,KEGG 通路图,OMICS,KEGGPathwayPlot
538,KEGG 通路图,https://openbiox.github.io/Bizard/images/Omics/KeggPathwayPlot_fig1-4.png,https://openbiox.github.io/Bizard/zh/Omics/KeggPathwayPlot.html#fig-1-4,当 same.layer = FALS E时，图例和通路图分别处于两个图层，图例同时描述了边缘类型和节点类型,KEGG 通路图,OMICS,KEGGPathwayPlot
539,KEGG 通路图,https://openbiox.github.io/Bizard/images/Omics/KeggPathwayPlot_fig1-5.png,https://openbiox.github.io/Bizard/zh/Omics/KeggPathwayPlot.html#fig-1-5,节点样式调整,KEGG 通路图,OMICS,KEGGPathwayPlot
540,KEGG 通路图,https://openbiox.github.io/Bizard/images/Omics/KeggPathwayPlot_fig1-6.png,https://openbiox.github.io/Bizard/zh/Omics/KeggPathwayPlot.html#fig-1-6,节点组的拆分 (split.group = TRUE) ,KEGG 通路图,OMICS,KEGGPathwayPlot
541,KEGG 通路图,https://openbiox.github.io/Bizard/images/Omics/KeggPathwayPlot_fig1-7.png,https://openbiox.github.io/Bizard/zh/Omics/KeggPathwayPlot.html#fig-1-7,多基因节点扩展为单个基因,KEGG 通路图,OMICS,KEGGPathwayPlot
542,KEGG 通路图,https://openbiox.github.io/Bizard/images/Omics/KeggPathwayPlot_fig1-8.png,https://openbiox.github.io/Bizard/zh/Omics/KeggPathwayPlot.html#fig-1-8,多组样本,KEGG 通路图,OMICS,KEGGPathwayPlot
543,KEGG 通路图,https://openbiox.github.io/Bizard/images/Omics/KeggPathwayPlot_fig1-9.png,https://openbiox.github.io/Bizard/zh/Omics/KeggPathwayPlot.html#fig-1-9,KEGG 视图,KEGG 通路图,OMICS,KEGGPathwayPlot
544,KEGG 通路图,https://openbiox.github.io/Bizard/images/Omics/KeggPathwayPlot_fig1-10.png,https://openbiox.github.io/Bizard/zh/Omics/KeggPathwayPlot.html#fig-1-10,Graphviz 视图,KEGG 通路图,OMICS,KEGGPathwayPlot
545,KEGG 通路图,https://openbiox.github.io/Bizard/images/Omics/KeggPathwayPlot_fig1-11.png,https://openbiox.github.io/Bizard/zh/Omics/KeggPathwayPlot.html#fig-1-11,化合物和基因数据 KEGG 视图,KEGG 通路图,OMICS,KEGGPathwayPlot
546,KEGG 通路图,https://openbiox.github.io/Bizard/images/Omics/KeggPathwayPlot_fig1-12.png,https://openbiox.github.io/Bizard/zh/Omics/KeggPathwayPlot.html#fig-1-12,化合物和基因数据 Graphviz 视图,KEGG 通路图,OMICS,KEGGPathwayPlot
547,KEGG 通路图,https://openbiox.github.io/Bizard/images/Omics/KeggPathwayPlot_fig1-13.png,https://openbiox.github.io/Bizard/zh/Omics/KeggPathwayPlot.html#fig-1-13,化合物和基因数据设置颜色,KEGG 通路图,OMICS,KEGGPathwayPlot
