Id,Name,Image_url,Tutorial_url,Description,Type,Level1,Level2
487,Manhattan Plot Using qqman Package,https://openbiox.github.io/Bizard/Omics/ManhattanPlot_files/figure-html/fig-1.2Color-1.png,https://openbiox.github.io/Bizard/Omics/ManhattanPlot.html#fig-1.2Color,The color of chromosomes in manhattan can be modified by the col parameter,Manhattan Plot,OMICS,ManhattanPlot
488,Manhattan Plot Using qqman Package,https://openbiox.github.io/Bizard/Omics/ManhattanPlot_files/figure-html/fig-1.3Highlight-1.png,https://openbiox.github.io/Bizard/Omics/ManhattanPlot.html#fig-1.3Highlight,To highlight specific SNPs,Manhattan Plot,OMICS,ManhattanPlot
489,Manhattan Plot Using qqman Package,https://openbiox.github.io/Bizard/Omics/ManhattanPlot_files/figure-html/fig-1.4annotatePval-1.png,https://openbiox.github.io/Bizard/Omics/ManhattanPlot.html#fig-1.4annotatePval,Annotate SNPs above the threshold,Manhattan Plot,OMICS,ManhattanPlot
490,Manhattan Plot Using ggplot2 Package,https://openbiox.github.io/Bizard/Omics/ManhattanPlot_files/figure-html/fig-2.1ggplot2-1.png,https://openbiox.github.io/Bizard/Omics/ManhattanPlot.html#fig-2.1ggplot2,Basic manhattan plot using the ggplot2 package,Manhattan Plot,OMICS,ManhattanPlot
491,Manhattan Plot Using ggplot2 Package,https://openbiox.github.io/Bizard/Omics/ManhattanPlot_files/figure-html/fig-2.2Color-1.png,https://openbiox.github.io/Bizard/Omics/ManhattanPlot.html#fig-2.2Color,ggplot2 modify colors,Manhattan Plot,OMICS,ManhattanPlot
492,Manhattan Plot Using ggplot2 Package,https://openbiox.github.io/Bizard/Omics/ManhattanPlot_files/figure-html/fig-2.3Highlight-1.png,https://openbiox.github.io/Bizard/Omics/ManhattanPlot.html#fig-2.3Highlight,Highlight or mark SNPs,Manhattan Plot,OMICS,ManhattanPlot
493,Manhattan Plot Using ggplot2 Package,https://openbiox.github.io/Bizard/Omics/ManhattanPlot_files/figure-html/fig-2.4double-1.png,https://openbiox.github.io/Bizard/Omics/ManhattanPlot.html#fig-2.4double,Bidirectional Manhattan plot,Manhattan Plot,OMICS,ManhattanPlot
494,Basic Multiple Volcano Plot,https://openbiox.github.io/Bizard/Omics/MultiVolcanoPlot_files/figure-html/fig-1.1BasicPlot-1.png,https://openbiox.github.io/Bizard/Omics/MultiVolcanoPlot.html#fig-1.1BasicPlot,Multiple volcano plots can be drawn using the jjVolcano function provided in the scRNAtoolVis package.,Multiple Volcano Plot,OMICS,MultiVolcanoPlot
495,Basic Multiple Volcano Plot,https://openbiox.github.io/Bizard/Omics/MultiVolcanoPlot_files/figure-html/fig-1.2myMarkers-1.png,https://openbiox.github.io/Bizard/Omics/MultiVolcanoPlot.html#fig-1.2myMarkers,"Set myMarkers = c('PPBP', 'PF4')",Multiple Volcano Plot,OMICS,MultiVolcanoPlot
496,Basic Multiple Volcano Plot,https://openbiox.github.io/Bizard/Omics/MultiVolcanoPlot_files/figure-html/fig-1.3log2FC.cutoff-1.png,https://openbiox.github.io/Bizard/Omics/MultiVolcanoPlot.html#fig-1.3log2FC.cutoff,Key Parameters：log2FC.cutoff,Multiple Volcano Plot,OMICS,MultiVolcanoPlot
497,Basic Multiple Volcano Plot,https://openbiox.github.io/Bizard/Omics/MultiVolcanoPlot_files/figure-html/fig-1.4col.type-1.png,https://openbiox.github.io/Bizard/Omics/MultiVolcanoPlot.html#fig-1.4col.type,Key Parameters：col.type,Multiple Volcano Plot,OMICS,MultiVolcanoPlot
498,Direction Rotation of Multiple Volcano Plot,https://openbiox.github.io/Bizard/Omics/MultiVolcanoPlot_files/figure-html/fig-2.1flip-1.png,https://openbiox.github.io/Bizard/Omics/MultiVolcanoPlot.html#direction-of-rotation,Use the flip parameter in the jjVolcano function to rotate the orientation of the heatmap.,Multiple Volcano Plot,OMICS,MultiVolcanoPlot
499,Polar Coordinates of Multiple Volcano Plot,https://openbiox.github.io/Bizard/Omics/MultiVolcanoPlot_files/figure-html/fig-3.1polar-1.png,https://openbiox.github.io/Bizard/Omics/MultiVolcanoPlot.html#polar-coordinates,Convert multiple volcano plots to polar coordinates by setting the parameter polar = T.,Multiple Volcano Plot,OMICS,MultiVolcanoPlot
500,Build Network Plot,https://openbiox.github.io/Bizard/Omics/NetworkPlot_files/figure-html/fig1.1BasicNetwork-1.png,https://openbiox.github.io/Bizard/Omics/NetworkPlot.html#build-network,"Simple multi-omics network: contains information of microbiome, metabolome, transcriptome, etc.",Network Plot,OMICS,NetworkPlot
501,Add Annotation to Nework Plot,https://openbiox.github.io/Bizard/Omics/NetworkPlot_files/figure-html/fig1.2Annotation-1.png,https://openbiox.github.io/Bizard/Omics/NetworkPlot.html#add-annotation,Add annotation to nework plot using c_net_set(),Network Plot,OMICS,NetworkPlot
502,Filter Subnetwork,https://openbiox.github.io/Bizard/Omics/NetworkPlot_files/figure-html/fig1.3SubNetwork-1.png,https://openbiox.github.io/Bizard/Omics/NetworkPlot.html#filter-subnetwork,Filter subnetwork using c_net_filter(),Network Plot,OMICS,NetworkPlot
503,Merge Network,https://openbiox.github.io/Bizard/Omics/NetworkPlot_files/figure-html/fig1.4MergeNetwork1-1.png,https://openbiox.github.io/Bizard/Omics/NetworkPlot.html#merge-network,Network1,Network Plot,OMICS,NetworkPlot
504,Merge Network,https://openbiox.github.io/Bizard/Omics/NetworkPlot_files/figure-html/fig1.4MergeNetwork2-1.png,https://openbiox.github.io/Bizard/Omics/NetworkPlot.html#merge-network,Network2,Network Plot,OMICS,NetworkPlot
505,Merge Network,https://openbiox.github.io/Bizard/Omics/NetworkPlot_files/figure-html/fig1.4MergeNetwork3-1.png,https://openbiox.github.io/Bizard/Omics/NetworkPlot.html#merge-network,Merge network using c_net_union(),Network Plot,OMICS,NetworkPlot
506,Sankey Diagram,https://openbiox.github.io/Bizard/Omics/SankeyBubblePlot_files/figure-html/fig-1.1Sankey-1.png,https://openbiox.github.io/Bizard/Omics/SankeyBubblePlot.html#fig-1.1Sankey,Sankey diagram,Sankey Bubble plot,OMICS,SankeyBubblePlot
507,Bubble Plot,https://openbiox.github.io/Bizard/Omics/SankeyBubblePlot_files/figure-html/fig-2.1Bubble-1.png,https://openbiox.github.io/Bizard/Omics/SankeyBubblePlot.html#fig-2.1Bubble,Bubble plot,Sankey Bubble plot,OMICS,SankeyBubblePlot
508,Sankey Bubble plot,https://openbiox.github.io/Bizard/Omics/SankeyBubblePlot_files/figure-html/fig-3.1Combine-1.png,https://openbiox.github.io/Bizard/Omics/SankeyBubblePlot.html,Draw sankey bubble plot,Sankey Bubble plot,OMICS,SankeyBubblePlot
509,Basic Volcano Plot,https://openbiox.github.io/Bizard/Omics/VolcanoPlot_files/figure-html/fig-1.1BasicVolcano-1.png,https://openbiox.github.io/Bizard/Omics/VolcanoPlot.html#basic-volcano-plot,Draw basic volcano plot,Volcano Plot,OMICS,VolcanoPlot
510,Labeled Volcano Plot,https://openbiox.github.io/Bizard/Omics/VolcanoPlot_files/figure-html/fig-1.1LabelVolcano-1.png,https://openbiox.github.io/Bizard/Omics/VolcanoPlot.html#labeled-volcano-plot,Add label to volcano plot,Volcano Plot,OMICS,VolcanoPlot
511,Chromosome Plot,https://openbiox.github.io/Bizard/images/Omics/ChromosomePlot_fig1.png,https://openbiox.github.io/Bizard/Omics/ChromosomePlot.html#fig-1BasicChromosomePlot,Basic Chromosome Plot,Chromosome Plot,OMICS,ChromosomePlot
512,Chromosome Plot,https://openbiox.github.io/Bizard/images/Omics/ChromosomePlot_fig2.png,https://openbiox.github.io/Bizard/Omics/ChromosomePlot.html#fig-1HeatmapChromosomePlot,Chromosome plot with heatmap,Chromosome Plot,OMICS,ChromosomePlot
513,Chromosome Plot,https://openbiox.github.io/Bizard/images/Omics/ChromosomePlot_fig3.png,https://openbiox.github.io/Bizard/Omics/ChromosomePlot.html#fig-1LabelChromosomePlot,Track label for chromosome plot,Chromosome Plot,OMICS,ChromosomePlot
514,Chromosome Plot,https://openbiox.github.io/Bizard/images/Omics/ChromosomePlot_fig4.png,https://openbiox.github.io/Bizard/Omics/ChromosomePlot.html#fig-1Both,Plot heatmap and trajectory labels simultaneously for chromosome plot,Chromosome Plot,OMICS,ChromosomePlot
515,Chromosome Plot,https://openbiox.github.io/Bizard/images/Omics/ChromosomePlot_fig5.png,https://openbiox.github.io/Bizard/Omics/ChromosomePlot.html#custom-heatmap-colors,Custom heatmap colors for chromosome plot,Chromosome Plot,OMICS,ChromosomePlot
516,Chromosome Plot,https://openbiox.github.io/Bizard/images/Omics/ChromosomePlot_fig6.png,https://openbiox.github.io/Bizard/Omics/ChromosomePlot.html#fig-6,Chromosome plot without centromere information,Chromosome Plot,OMICS,ChromosomePlot
517,Chromosome Plot,https://openbiox.github.io/Bizard/images/Omics/ChromosomePlot_fig7-1.png,https://openbiox.github.io/Bizard/Omics/ChromosomePlot.html#fig-7-1,Width setting when only part of the chromosome is used (Before modification),Chromosome Plot,OMICS,ChromosomePlot
518,Chromosome Plot,https://openbiox.github.io/Bizard/images/Omics/ChromosomePlot_fig7-2.png,https://openbiox.github.io/Bizard/Omics/ChromosomePlot.html#fig-7-2,Width setting when only part of the chromosome is used (After modification),Chromosome Plot,OMICS,ChromosomePlot
519,Chromosome Plot,https://openbiox.github.io/Bizard/images/Omics/ChromosomePlot_fig8.png,https://openbiox.github.io/Bizard/Omics/ChromosomePlot.html#fig-8,Adjust the legend position for chromosome plot,Chromosome Plot,OMICS,ChromosomePlot
520,Chromosome Plot,https://openbiox.github.io/Bizard/images/Omics/ChromosomePlot_fig9-1.png,https://openbiox.github.io/Bizard/Omics/ChromosomePlot.html#fig-9-1,Heatmap label for chromosome plot,Chromosome Plot,OMICS,ChromosomePlot
521,Chromosome Plot,https://openbiox.github.io/Bizard/images/Omics/ChromosomePlot_fig9-2.png,https://openbiox.github.io/Bizard/Omics/ChromosomePlot.html#fig-9-2,Single line label for chromosome plot,Chromosome Plot,OMICS,ChromosomePlot
522,Chromosome Plot,https://openbiox.github.io/Bizard/images/Omics/ChromosomePlot_fig9-3.png,https://openbiox.github.io/Bizard/Omics/ChromosomePlot.html#fig-9-3,Double line label for chromosome plot,Chromosome Plot,OMICS,ChromosomePlot
523,Chromosome Plot,https://openbiox.github.io/Bizard/images/Omics/ChromosomePlot_fig9-4.png,https://openbiox.github.io/Bizard/Omics/ChromosomePlot.html#fig-9-4,Single polygon label for chromosome plot,Chromosome Plot,OMICS,ChromosomePlot
524,Chromosome Plot,https://openbiox.github.io/Bizard/images/Omics/ChromosomePlot_fig9-5.png,https://openbiox.github.io/Bizard/Omics/ChromosomePlot.html#fig-9-5,Double polygon label for chromosome plot,Chromosome Plot,OMICS,ChromosomePlot
525,Population Map Plot,https://openbiox.github.io/Bizard/Omics/PopulationMapPlot_files/figure-html/fig-1BasicPopulationMapPlot1-1.png,https://openbiox.github.io/Bizard/Omics/PopulationMapPlot.html#fig-1BasicPopulationMapPlot1,Basic map of global disease incidence distribution,Population Map Plot,OMICS,PopulationMapPlot
526,Population Map Plot,https://openbiox.github.io/Bizard/Omics/PopulationMapPlot_files/figure-html/fig-1BasicPopulationMapPlot2-1.png,https://openbiox.github.io/Bizard/Omics/PopulationMapPlot.html#fig-1BasicPopulationMapPlot2,Customized epidemiological maps,Population Map Plot,OMICS,PopulationMapPlot
527,Population Map Plot,https://openbiox.github.io/Bizard/images/Omics/PopulationMapPlot_fig2.png,https://openbiox.github.io/Bizard/Omics/PopulationMapPlot.html#fig-1AdvancedPopulationMapPlot1,Advanced spatial distribution of disease incidence,Population Map Plot,OMICS,PopulationMapPlot
528,Synteny Blocks Plot,https://openbiox.github.io/Bizard/Omics/SyntenyBlocksPlot_files/figure-html/fig-1.1AdjustOrder1-1.png,https://openbiox.github.io/Bizard/Omics/SyntenyBlocksPlot.html#fig-1.1AdjustOrder1,Use plot_maps() to create a basic synteny blocks plot,Synteny Blocks Plot,OMICS,SyntenyBlocksPlot
529,Synteny Blocks Plot,https://openbiox.github.io/Bizard/Omics/SyntenyBlocksPlot_files/figure-html/fig-1.2AdjustOrder2-1.png,https://openbiox.github.io/Bizard/Omics/SyntenyBlocksPlot.html#fig-1.2AdjustOrder2,Adjust the order of the graphs,Synteny Blocks Plot,OMICS,SyntenyBlocksPlot
530,Synteny Blocks Plot,https://openbiox.github.io/Bizard/Omics/SyntenyBlocksPlot_files/figure-html/fig-2.1BestParameter-1.png,https://openbiox.github.io/Bizard/Omics/SyntenyBlocksPlot.html#fig-2.1BestParameter,Determining the optimal flipping parameters,Synteny Blocks Plot,OMICS,SyntenyBlocksPlot
531,Synteny Blocks Plot,https://openbiox.github.io/Bizard/Omics/SyntenyBlocksPlot_files/figure-html/fig-3.1SyntenyBlocks1-1.png,https://openbiox.github.io/Bizard/Omics/SyntenyBlocksPlot.html#fig-3.1SyntenyBlocks1-1,Find synteny blocks,Synteny Blocks Plot,OMICS,SyntenyBlocksPlot
532,Synteny Blocks Plot,https://openbiox.github.io/Bizard/Omics/SyntenyBlocksPlot_files/figure-html/fig-3.1SyntenyBlocks1-2.png,https://openbiox.github.io/Bizard/Omics/SyntenyBlocksPlot.html#fig-3.1SyntenyBlocks1-2,Find synteny blocks,Synteny Blocks Plot,OMICS,SyntenyBlocksPlot
533,Synteny Blocks Plot,https://openbiox.github.io/Bizard/Omics/SyntenyBlocksPlot_files/figure-html/fig-3.1SyntenyBlocks1-3.png,https://openbiox.github.io/Bizard/Omics/SyntenyBlocksPlot.html#fig-3.1SyntenyBlocks1-3,Find synteny blocks,Synteny Blocks Plot,OMICS,SyntenyBlocksPlot
534,Synteny Blocks Plot,https://openbiox.github.io/Bizard/Omics/SyntenyBlocksPlot_files/figure-html/fig-3.2SyntenyBlocks2-1.png,https://openbiox.github.io/Bizard/Omics/SyntenyBlocksPlot.html#fig-3.2SyntenyBlocks2,Plot synteny block orientations,Synteny Blocks Plot,OMICS,SyntenyBlocksPlot
535,KEGG Pathway Plot,https://openbiox.github.io/Bizard/images/Omics/KeggPathwayPlot_fig1-1.png,https://openbiox.github.io/Bizard/Omics/KeggPathwayPlot.html#fig-1-1,"When kegg.native = TRUE is set, the output pathway diagram is drawn based on the original KEGG view",KEGG Pathway Plot,OMICS,KEGGPathwayPlot
536,KEGG Pathway Plot,https://openbiox.github.io/Bizard/images/Omics/KeggPathwayPlot_fig1-2.png,https://openbiox.github.io/Bizard/Omics/KeggPathwayPlot.html#fig-1-2,Cell cycle pathway diagram on the KEGG official website,KEGG Pathway Plot,OMICS,KEGGPathwayPlot
537,KEGG Pathway Plot,https://openbiox.github.io/Bizard/images/Omics/KeggPathwayPlot_fig1-3.png,https://openbiox.github.io/Bizard/Omics/KeggPathwayPlot.html#fig-1-3,The image format of the graph output using Graphviz (kegg.native = FALSE),KEGG Pathway Plot,OMICS,KEGGPathwayPlot
538,KEGG Pathway Plot,https://openbiox.github.io/Bizard/images/Omics/KeggPathwayPlot_fig1-4.png,https://openbiox.github.io/Bizard/Omics/KeggPathwayPlot.html#fig-1-4,"When same.layer = FALSE, the legend and pathway diagram appear on separate layers, describing both edge and node types",KEGG Pathway Plot,OMICS,KEGGPathwayPlot
539,KEGG Pathway Plot,https://openbiox.github.io/Bizard/images/Omics/KeggPathwayPlot_fig1-5.png,https://openbiox.github.io/Bizard/Omics/KeggPathwayPlot.html#fig-1-5,Node style adjustment,KEGG Pathway Plot,OMICS,KEGGPathwayPlot
540,KEGG Pathway Plot,https://openbiox.github.io/Bizard/images/Omics/KeggPathwayPlot_fig1-6.png,https://openbiox.github.io/Bizard/Omics/KeggPathwayPlot.html#fig-1-6,plit a node group (split.group = TRUE),KEGG Pathway Plot,OMICS,KEGGPathwayPlot
541,KEGG Pathway Plot,https://openbiox.github.io/Bizard/images/Omics/KeggPathwayPlot_fig1-7.png,https://openbiox.github.io/Bizard/Omics/KeggPathwayPlot.html#fig-1-7,Multi-gene nodes are expanded to single genes,KEGG Pathway Plot,OMICS,KEGGPathwayPlot
542,KEGG Pathway Plot,https://openbiox.github.io/Bizard/images/Omics/KeggPathwayPlot_fig1-8.png,https://openbiox.github.io/Bizard/Omics/KeggPathwayPlot.html#fig-1-8,Multiple groups of samples,KEGG Pathway Plot,OMICS,KEGGPathwayPlot
